entityId,公司名称,注册省,注册市,行业,企业简介,最近融资轮次,企业融资阶段（全部）,特色指标,是否接受邀约,企业类型,成立日期,统一社会信用代码,疑似实际控制人,最终受益人,所有股东,股东数量,经营范围,企业资质,注册区,注册资本,经营地址,最近融资日期,硬科技赛道,来觅赛道,战新产业,最近融资金额,融资总轮数,机构投资方,机构投资方参投实体,官网,阶段融资金额,融资金额币种,阶段融资日期,法定代表人,是否有国资背景,是否有央企背景,推荐机构
1377197363,陕西九久微电子科技有限公司,陕西省,西安市,,,,,,,有限责任公司(自然人投资或控股),2022/02/21,91610131MA7H79E319,汪卉,"冯晨琛,汪卉","汪卉、600.00（万人民币）、60.00 %,冯晨琛、300.00（万人民币）、30.00 %,西安西科孵化器有限公司、100.00（万人民币）、10.00 %",3,"一般项目:集成电路芯片设计及服务;集成电路销售;光电子器件制造;实验分析仪器制造;终端测试设备制造;半导体分立器件制造;电子专用材料研发;物联网技术研发;卫星技术综合应用系统集成;软件开发;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;会议及展览服务;人工智能双创服务平台;货物进出口;技术进出口。(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)",,雁塔区,"CNY 1,000.00 万",陕西省西安市,,,,高效节能工业控制装置制造,,,,,www.99w.com.cn,,,,汪卉,是,否,
1377322147,广州优特佳生物科技发展有限公司,广东省,广州市,,广州优特佳生物科技发展有限公司成立于2022年02月28日，统一社会信用代码为91440112MA9YB2P25G，法定代表人为孔雷，公司注册地址位于广州市黄埔区新瑞路6号1栋B102房，经营范围包括：细胞技术研发和应用;日用化学产品制造;人体干细胞技术开发和应用;医学研究和试验发展;自然科学研究和试验发展;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;互联网销售（除销售需要许可的商品）;美发饰品销售;化妆品批发;化妆品零售;卫生用品和一次性使用医疗用品销售;网络技术服务;生物基材料技术研发;工程和技术研究和试验发展;日用化学产品销售;化工产品生产（不含许可类化工产品）;人体基因诊断与治疗技术开发;健康咨询服务（不含诊疗服务）;第一类医疗器械销售;生物化工产品技术研发。,,,,,其他有限责任公司,2022/02/28,91440112MA9YB2P25G,孔雷,孔雷,"广州正见投资有限公司、38.42（万人民币）、32.84 %,博鑫投资(广州)合伙企业(有限合伙)、36.00（万人民币）、30.78 %,广州帅尔共进投资控股合伙企业(有限合伙)、11.70（万人民币）、10.00 %,孔雷、11.70（万人民币）、10.00 %,广州帅尔竞成投资合伙企业(有限合伙)、8.30（万人民币）、7.10 %,广州共创商务服务合伙企业(有限合伙)、5.85（万人民币）、5.00 %,王瑜、5.00（万人民币）、4.27 %",7,细胞技术研发和应用;日用化学产品制造;人体干细胞技术开发和应用;医学研究和试验发展;自然科学研究和试验发展;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;互联网销售(除销售需要许可的商品);美发饰品销售;化妆品批发;化妆品零售;卫生用品和一次性使用医疗用品销售;网络技术服务;生物基材料技术研发;工程和技术研究和试验发展;日用化学产品销售;化工产品生产(不含许可类化工产品);人体基因诊断与治疗技术开发;健康咨询服务(不含诊疗服务);第一类医疗器械销售;生物化工产品技术研发,,黄埔区,CNY 245.47 万,广东省广州市,,,,"生物医药产业,生物医用材料制造",,,,,,,,,孔雷,否,否,
1377836003,杭州研习社智能科技有限公司,浙江省,杭州市,,,,,,,有限责任公司（自然人投资或控股的法人独资）,2022/03/15,91330102MA7KUJQT6E,陈宏力,"孟琳,陈宏力",杭州求未科技有限公司、100.00（万人民币）、100.00 %,1,一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；网络技术服务；信息咨询服务（不含许可类信息咨询服务）；信息技术咨询服务；网络与信息安全软件开发；广告制作；互联网销售（除销售需要许可的商品）；广告发布；广告设计、代理；服饰制造；国内贸易代理；软件开发；社会经济咨询服务；销售代理；业务培训（不含教育培训、职业技能培训等需取得许可的培训）；人工智能双创服务平台；智能农业管理；人工智能公共服务平台技术咨询服务；智能家庭网关制造；人工智能行业应用系统集成服务；智能仪器仪表销售；智能无人飞行器制造；智能机器人销售；智能机器人的研发；人工智能通用应用系统；人工智能公共数据平台；人工智能基础软件开发；人工智能应用软件开发；信息系统集成服务；智能控制系统集成；人工智能基础资源与技术平台；互联网数据服务；人工智能理论与算法软件开发；平面设计；电影摄制服务；数字内容制作服务（不含出版发行）；教育咨询服务（不含涉许可审批的教育培训活动）；会议及展览服务；软件外包服务；咨询策划服务；数字文化创意内容应用服务；数字文化创意软件开发；数字技术服务；组织文化艺术交流活动；体验式拓展活动及策划(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。许可项目：第二类增值电信业务；出版物互联网销售(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准)。,,余杭区,CNY 100.00 万,,,,,,,,,,,,,,李耀栋,是,是,
1378745497,小鹿智能科技(西安)有限公司,陕西省,西安市,,,,,,,有限责任公司(自然人投资或控股),2022/03/25,91610132MA7KWMTK0P,石林,"石林,李杰","石林、60.00（万人民币）、60.00 %,李杰、40.00（万人民币）、40.00 %",2,一般项目：人工智能通用应用系统；人工智能行业应用系统集成服务；人工智能硬件销售；物联网技术研发；物联网技术服务；物联网设备销售；物联网应用服务；互联网数据服务；网络技术服务；大数据服务；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；软件开发；信息系统集成服务；信息系统运行维护服务；计算机软硬件及辅助设备零售；计算机软硬件及辅助设备批发；信息技术咨询服务；集成电路设计；专业设计服务；进出口代理；货物进出口；电子产品销售；软件销售。(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)许可项目：互联网信息服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准),,,CNY 100.00 万,,,,,,,,,,,,,,石林,否,否,
1378747006,湖州科元生物科技有限公司,浙江省,湖州市,,科元生物是一家干细胞外泌体修复液、干细胞外泌体雾化剂、过敏性柔性纸基芯片检测技术服务商。,A 轮,"天使轮,Pre-A 轮",私募已投,,其他有限责任公司,2022/03/28,91330523MA7LYQAGX3,李林,李林,"李林、411.11（万人民币）、37.00 %,浙江洛兮医疗科技有限公司、255.56（万人民币）、23.00 %,余昌敏、166.67（万人民币）、15.00 %,刘金华、166.67（万人民币）、15.00 %,安吉科泉股权投资合伙企业(有限合伙)、111.11（万人民币）、10.00 %",5,"一般项目:技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;人体基因诊断与治疗技术开发;生物化工产品技术研发;生物基材料技术研发;医学研究和试验发展;生物基材料销售;光学仪器制造;药物检测仪器制造;实验分析仪器制造;实验分析仪器销售;专用仪器制造;生态环境监测及检测仪器仪表销售;专用化学产品销售(不含危险化学品);合成材料制造(不含危险化学品);合成材料销售;染料销售;新型催化材料及助剂销售;第一类医疗器械销售;第一类医疗器械生产;第二类医疗器械销售;生物基材料制造;细胞技术研发和应用;人体干细胞技术开发和应用(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)。",,安吉县,"CNY 1,185.19 万",浙江省湖州市,2024-05-13,"医药制造,生物制药","生物科技,科研试剂,生命科学","质检技术服务,染料制造,先进医疗设备及器械制造,稀土新材料制造,生物医药产业,其他生物业",CNY 数百万,2,南京中益仁投资 (天使轮),南京中益仁投资有限公司 (天使轮),,CNY 数百万 (Pre-A 轮),人民币 (Pre-A 轮),"2023-09-01 (天使轮),2024-05-13 (Pre-A 轮)",鲍乾,是,否,
1379171608,苏州鸿明医疗科技有限公司,江苏省,苏州市,,,,,,,有限责任公司(自然人独资),2022/04/11,91320509MA7MU9B67W,潘鸿洧,潘鸿洧,潘鸿洧、800.00（万人民币）、100.00 %,1,"一般项目:技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;信息技术咨询服务;第一类医疗器械销售;第二类医疗器械销售;第一类医疗器械租赁;第二类医疗器械租赁;计算机软硬件及辅助设备零售(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)",,相城区,CNY 800.00 万,,,,,,,,,,,,,,潘鸿洧,否,否,
1379195799,杭州唯斯科特科技有限公司,浙江省,杭州市,,,,,,,有限责任公司（自然人投资或控股）,2022/04/13,91330108MA7LFLE82H,陈镜荣,陈镜荣,"陈镜荣、160.00（万人民币）、80.00 %,史杰玲、40.00（万人民币）、20.00 %",2,"一般项目:软件开发;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;数字文化创意软件开发;专业设计服务;平面设计;广告设计、代理;广告制作;动漫游戏开发;计算机软硬件及辅助设备批发;计算机软硬件及辅助设备零售;玩具、动漫及游艺用品销售;版权代理;企业管理咨询;会议及展览服务;组织文化艺术交流活动;货物进出口;技术进出口;通用设备修理;物联网技术服务;新材料技术研发;新材料技术推广服务;电机及其控制系统研发;计算机软硬件及外围设备制造(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)。",,西湖区,CNY 200.00 万,,,,,,,,,,,,,,陈镜荣,否,否,
1379632209,武汉创瓴智能科技有限公司,湖北省,武汉市,,,,,,,有限责任公司（自然人投资或控股）,2022/04/27,91420100MABMK73H3T,韩轩,"傅敏,韩轩","韩轩、102.00（万人民币）、51.00 %,武汉森瓴医疗科技有限公司、50.00（万人民币）、25.00 %,武汉森蓝智能科技有限责任公司、48.00（万人民币）、24.00 %",3,"一般项目:技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广,计算机软硬件及辅助设备批发,第一类医疗器械销售,第二类医疗器械销售,人力资源服务(不含职业中介活动、劳务派遣服务),数字视频监控系统销售,机械设备租赁,软件开发,软件销售,信息咨询服务(不含许可类信息咨询服务),教育咨询服务(不含涉许可审批的教育培训活动),企业管理,企业管理咨询,市场营销策划,会议及展览服务,市场调查(不含涉外调查)。(除许可业务外,可自主依法经营法律法规非禁止或限制的项目)许可项目:广播电视节目制作经营。(依法须经批准的项目,经相关部门批准后方可开展经营活动,具体经营项目以相关部门批准文件或许可证件为准)",,江夏区,CNY 200.00 万,,,,,,,,,,,,,,韩轩,否,否,
1380842142,杭州海乾半导体有限公司,浙江省,杭州市,分立器件,杭州海乾半导体有限公司是一家专注于第三代半导体碳化硅外延片的研发、生产及销售的高科技企业。 我们拥有业界资深的技术团队，团队成员大多具有11年以上半导体从业经验，基于行业内多年的技术沉淀和丰富经验，团队掌握着全球领先的碳化硅外延片量产技术，坚持以“品质成就未来”为宗旨，力争为第三代半导体行业的发展贡献一份力量。 海乾半导体于2022年9月启动一期厂房建设，到2023年9月，十二条国际先进的6英寸碳化硅外延片生产线已全部通线运行，1200V-MOSFET级合格产品月产量达3900片、年产量达4.68万片。2023年5月，二期厂房已启动建设包含120台6/8英寸外延设备的生产车间，建成后每年可供应超过51万片的高质量1200V规格外延片。 海乾半导体秉承以技术为中心、以品质为根本、以客户满意为导向的经营理念。为客户提供优质的产品供应和增值服务，为员工提供广阔的成长和发展空间，用劳动成果为行业创造价值。,A 轮,"Pre-A 轮,未公开事件,A 轮","知名机构投资,私募已投",,有限责任公司(自然人投资或控股),2022/06/08,91330114MA2KLXPW4B,孔令沂,孔令沂,"孔令沂、60.00（万人民币）、44.48 %,杭州海盈企业管理合伙企业(有限合伙)、10.00（万人民币）、7.41 %,杭州海意企业管理合伙企业(有限合伙)、10.00（万人民币）、7.41 %,林云昊、10.00（万人民币）、7.41 %,杭州海超企业管理合伙企业(有限合伙)、10.00（万人民币）、7.41 %,杭州幄肯新材料科技有限公司、7.50（万人民币）、5.56 %,杨杰、5.00（万人民币）、3.71 %,深圳市红犇创弘投资合伙企业(有限合伙)、3.78（万人民币）、2.80 %,郑清华、3.12（万人民币）、2.32 %,方玲、3.12（万人民币）、2.32 %,苏州哇牛辰星创业投资基金合伙企业(有限合伙)、2.64（万人民币）、1.96 %,嘉兴哇牛制享股权投资合伙企业(有限合伙)、2.64（万人民币）、1.96 %,杭州海枫企业管理合伙企业(有限合伙)、1.88（万人民币）、1.39 %,深圳市红犇汇诚投资合伙企业(有限合伙)、1.76（万人民币）、1.31 %,深创投中小企业发展基金(新疆)有限合伙企业、1.68（万人民币）、1.24 %,深圳市益达致诚投资合伙企业(有限合伙)、1.34（万人民币）、1.00 %,深圳市创新资本投资有限公司、0.42（万人民币）、0.31 %",17,"一般项目:电子专用材料制造;电子专用材料销售;电子专用材料研发;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;货物进出口;软件开发;国内贸易代理(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)。",,钱塘区,CNY 600.00 万,浙江省杭州市,2024-03-19,"先进制造,半导体技术,通用芯片,芯片设计","电子元器件,化合物半导体,功率半导体","新型电子元器件及设备制造,集成电路制造,智能测控装备制造,先进无机非金属材料",,3,"哇牛资本 (Pre-A 轮),红犇资本 (A 轮),深创投 (A 轮)","苏州工业园区哇牛投资有限公司 (Pre-A 轮),深圳市红犇资本管理有限公司 (A 轮),深圳市创新投资集团有限公司 (A 轮)",www.hzhqsemi.com,,,"2023-04-14 (Pre-A 轮),2023-08-03 (未公开事件),2024-03-19 (A 轮)",孔令沂,是,是,
1382619524,宁波星科金属材料有限公司,浙江省,宁波市,,,,,,,有限责任公司(自然人投资或控股),2022/07/14,91330211MABU3E2B1F,马骥,"马骥,崔国栋","马骥、120.00（万人民币）、40.00 %,崔国栋、105.00（万人民币）、35.00 %,宁波星科新材料技术合伙企业(有限合伙)、60.00（万人民币）、20.00 %,乌晓燕、15.00（万人民币）、5.00 %",4,"一般项目:新型膜材料制造;金属表面处理及热处理加工;生态环境材料制造;新材料技术研发;金属制品研发;新兴能源技术研发;新材料技术推广服务;专业设计服务;金属材料销售;金属制品销售;生态环境材料销售;专用化学产品销售(不含危险化学品);非居住房地产租赁;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)。",,镇海区,CNY 300.00 万,浙江省宁波市,,,,"半导体晶体制造,硬质合金及制品制造,智能制造装备产业,先进制造基础零部件用钢制造,3D打印用材料制造",,,,,,,,,马骥,否,否,
1385122989,中科光智(重庆)科技有限公司,重庆,重庆市,半导体设备,中科光智是一家半导体封装设备提供商，主要面向国内的半导体、光电子及先进制造市场为行业客户提供研发及生产所需的先进工艺设备及优秀解决方案。基于核心团队在大功率半导体激光器封装、后道封装设备领域的多年技术积淀，中科光智自主开发了高性能、高品质、经济实用的系列封装设备产品，主要包括微波等离子清洗机、真空共晶回流焊炉、碳化硅芯片封装设备和惰性气体手套箱等。覆盖了半导体芯片后道封装的关键工艺环节所对应的设备需求，对封装的可靠性和质量做出优化和保障，为高端芯片制造、电子元器件生产等多个产业赋能。,A 轮,"未公开事件,天使轮,A 轮,A+ 轮","近期报道活跃,私募已投",,有限责任公司(自然人投资或控股),2022/09/26,91500109MAC0YGGJ5J,秦占阳,秦占阳,"西安光智众合企业管理合伙企业(有限合伙)、239.98（万人民币）、42.24 %,王紫博、120.01（万人民币）、21.12 %,润科 (上海)股杈投资基金合伙企业 (有限合伙)、35.72（万人民币）、20.00 %,润科(上海)股权投资基金合伙企业(有限合伙)、100.00（万人民币）、17.60 %,西安锋智众创企业管理合伙企业(有限合伙)、40.01（万人民币）、7.04 %,陕西供销知守创业投资合伙企业(有限合伙)、25.00（万人民币）、4.40 %,重庆市北碚新兴产业股权投资基金合伙企业(有限合伙)、20.45（万人民币）、3.60 %,西部(重庆)科学城北碚园区开发建设有限公司、20.45（万人民币）、3.60 %,西安知守沃土创业投资合伙企业(有限合伙)、2.27（万人民币）、0.40 %",9,"许可项目:检验检测服务。(依法须经批准的项目,经相关部门批准后方可开展经营活动,具体经营项目以相关部门批准文件或许可证件为准) 一般项目:软件开发;专用设备制造(不含许可类专业设备制造);半导体分立器件制造;半导体器件专用设备制造;半导体分立器件销售;半导体器件专用设备销售;机械设备研发;通用设备制造(不含特种设备制造);智能基础制造装备制造;工业自动控制系统装置制造;电力电子元器件制造;工业控制计算机及系统制造;光电子器件制造;电子专用设备制造;新材料技术研发;集成电路设计;集成电路制造;电子专用材料研发;电子专用材料制造;仪器仪表制造;智能基础制造装备销售;机械设备销售;仪器仪表销售;光电子器件销售;工业自动控制系统装置销售;集成电路芯片及产品销售;电子产品销售;智能控制系统集成;电子、机械设备维护(不含特种设备);专用设备修理;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;工业设计服务;工程和技术研究和试验发展;信息系统集成服务;货物进出口;技术进出口。(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)",,北碚区,CNY 613.64 万,重庆市,2024-10-22,"先进制造,半导体技术,半导体设备,半导体制造","半导体后道设备,功率半导体,传统封测","集成电路制造,新兴软件和新型信息技术服务,下一代信息网络产业,生物医学工程产业,先进环保产业,智能测控装备制造,新型电子元器件及设备制造",CNY 数千万,4,"华润资本 (未公开事件),安诚基金 (A 轮),知守投资 (A 轮),重庆产业引导股权投资基金 (A+ 轮)","華潤資本管理有限公司 (未公开事件),重庆安诚股权投资基金管理有限公司 (A 轮),知守投资控股有限公司 (A 轮),重庆产业引导股权投资基金有限责任公司 (A+ 轮)",www.opto-intel.com,"CNY 数千万 (天使轮),CNY 数千万 (A 轮),CNY 数千万 (A+ 轮)","人民币 (天使轮),人民币 (A 轮),人民币 (A+ 轮)","2022-09-26 (未公开事件),2022-11-27 (天使轮),2024-05-23 (A 轮),2024-10-22 (A+ 轮)",秦占阳,是,是,
1385550812,苏州数智元宇人工智能科技有限公司,江苏省,苏州市,医疗设备,苏州数智元宇人工智能科技有限公司成立于2022年10月08日，统一社会信用代码为91320505MABYLJ8L7B，法定代表人为马玉丹，公司注册地址位于苏州市高新区嘉陵江路198号太湖云谷8号楼317室，经营范围包括：许可项目：互联网信息服务；兽药经营；动物诊疗；药品零售；宠物饲养；药品批发；药用辅料销售；医疗服务；化妆品生产；检验检测服务；第二类医疗器械生产；第三类医疗器械生产；第三类医疗器械经营；第三类医疗器械租赁；药物临床试验服务（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；智能机器人的研发；第一类医疗器械生产；知识产权服务（专利代理服务除外）；信息咨询服务（不含许可类信息咨询服务）；组织文化艺术交流活动；软件开发；数据处理服务；会议及展览服务；云计算装备技术服务；大数据服务；区块链技术相关软件和服务；物联网技术服务；人工智能应用软件开发；虚拟现实设备制造；第一类医疗器械销售；第一类医疗器械租赁；第二类医疗器械销售；第二类医疗器械租赁；兽医专用器械销售；化妆品批发；化妆品零售；医学研究和试验发展；细胞技术研发和应用；人体干细胞技术开发和应用；实验分析仪器制造；实验分析仪器销售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,,,,,有限责任公司(自然人投资或控股),2022/10/08,91320505MABYLJ8L7B,马玉丹,"马玉丹,马玉丹","马玉丹、134.00（万人民币）、67.00 %,苏州数智元医人工智能科技合伙企业(有限合伙)、64.00（万人民币）、32.00 %,启迪之星(天津)创业咨询服务有限公司、2.00（万人民币）、1.00 %",3,"许可项目:互联网信息服务;兽药经营;动物诊疗;药品零售;宠物饲养;药品批发;药用辅料销售;医疗服务;化妆品生产;检验检测服务;第二类医疗器械生产;第三类医疗器械生产;第三类医疗器械经营;第三类医疗器械租赁;药物临床试验服务(依法须经批准的项目,经相关部门批准后方可开展经营活动,具体经营项目以审批结果为准)一般项目:技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;智能机器人的研发;第一类医疗器械生产;知识产权服务(专利代理服务除外);信息咨询服务(不含许可类信息咨询服务);组织文化艺术交流活动;软件开发;数据处理服务;会议及展览服务;云计算装备技术服务;大数据服务;区块链技术相关软件和服务;物联网技术服务;人工智能应用软件开发;虚拟现实设备制造;第一类医疗器械销售;第一类医疗器械租赁;第二类医疗器械销售;第二类医疗器械租赁;兽医专用器械销售;化妆品批发;化妆品零售;医学研究和试验发展;细胞技术研发和应用;人体干细胞技术开发和应用;实验分析仪器制造;实验分析仪器销售(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)",,虎丘区,CNY 200.00 万,江苏省苏州市,,,,生物医学工程产业,,,,,www.szyyai.com,,,,马玉丹,是,是,
1387372945,湖州美迈科技有限公司,浙江省,湖州市,3D打印,美迈科技多年来深耕3D打印工业化应用，主要采用混合3D打印技术（3D打印+精密金属热成型技术），为航天航空、汽车制造、机械设备、兵工装备、船用机械等领域提供大型复杂精密金属零部件的单件、中小批量快速制造服务，是中国航天科技集团公司五院、中国北方车辆研究所、安川电机等行业头部企业供应商。,天使轮,"未公开事件,未公开事件,天使轮","知名机构投资,私募已投",,其他有限责任公司,2022/11/29,91330502MAC4YD7757,金天拾,金天拾,"上海璟唐企业管理合伙企业(有限合伙)、500.00（万人民币）、40.00 %,金天拾、375.00（万人民币）、30.00 %,兴产赤子之诗(湖州)创业投资合伙企业(有限合伙)、250.00（万人民币）、20.00 %,上海翊唐企业管理合伙企业(有限合伙)、125.00（万人民币）、10.00 %",4,一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；3D打印服务；新材料技术推广服务；金属结构制造；模具制造；金属制品销售；金属制品研发；有色金属铸造；增材制造装备制造；工业机器人制造；铸造机械制造；金属加工机械制造；非金属矿物材料成型机械制造；通用加料、分配装置制造；汽车零部件及配件制造；科技中介服务；信息咨询服务（不含许可类信息咨询服务）(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。,,吴兴区,"CNY 1,250.00 万",浙江省湖州市,2023-04-12,先进制造,"3D打印服务,工业级 3D 打印机,3D打印-工业,3D打印下游应用,3D打印-航空航天,3D打印-汽车","新型墙体材料制造,智能测控装备制造,先进制造基础零部件用钢制造,钽铌材料制造,机器人与增材设备制造","CNY 近 1,000.00 万",3,"赤子基金 (未公开事件),IDG资本 (未公开事件)","浙江赤子股权投资基金管理有限公司 (未公开事件),IDG资本投资顾问(北京)有限公司 (未公开事件)",www.meimaitech.cn,"CNY 近 1,000.00 万 (天使轮)",人民币 (天使轮),2023-04-12 (天使轮),金天拾,是,否,
1387719398,深圳光谦传感科技有限公司,广东省,深圳市,其他电子元件,深圳光谦传感科技有限公司成立于2022年12月09日，统一社会信用代码为91440300MA5HLH5Q7W，法定代表人为孙立平，公司注册地址位于深圳市光明区光明街道碧眼社区华强创意产业园四期8栋B座1单元1303-1304，经营范围包括：光学仪器销售；电子元器件零售；电子元器件批发；机械零件、零部件销售；计算机软硬件及辅助设备零售；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；互联网销售（除销售需要许可的商品）；电机及其控制系统研发；电子元器件制造；电子产品销售；实验分析仪器销售；智能仓储装备销售；通讯设备销售；国内贸易代理；市场营销策划。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）；软件开发。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）技术进出口；进出口代理。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）。,未公开轮次,未公开事件,私募已投,,有限责任公司,2022/12/09,91440300MA5HLH5Q7W,付晶晶,付晶晶,"深圳市君皓恒益投资合伙企业(有限合伙)、39.00（万人民币）、33.35 %,孙立平、22.00（万人民币）、18.81 %,深圳光科同创科技合伙企业(有限合伙)、22.00（万人民币）、18.81 %,深圳君和同创科技合伙企业(有限合伙)、17.00（万人民币）、14.54 %,洛阳吾悦盛势企业管理合伙企业(有限合伙)、6.84（万人民币）、5.85 %,程炎君、5.50（万人民币）、4.70 %,尹伟英、4.59（万人民币）、3.93 %",7,光学仪器销售；电子元器件零售；电子元器件批发；机械零件、零部件销售；计算机软硬件及辅助设备零售；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；互联网销售（除销售需要许可的商品）；电机及其控制系统研发；电子元器件制造；电子产品销售；实验分析仪器销售；智能仓储装备销售；通讯设备销售；国内贸易代理；市场营销策划。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）；软件开发。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）技术进出口；进出口代理。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）,,光明区,CNY 125.93 万,,2025-02-20,,,"新一代移动通信网络服务,新型电子元器件及设备制造",,1,深圳担保集团 (未公开事件),深圳担保集团有限公司 (未公开事件),,,,2025-02-20 (未公开事件),付晶晶,否,否,
1388886402,上海乐天钙钛光电科技有限公司,上海,上海市,蓄电池及其他电池,上海乐天钙钛光电科技有限公司是一家钙钛矿太阳能电池及组件研发商，致力于打造光伏、电池、储能一体化数字化可持续能源体系。目前已拥有精密狭缝涂布技术、大面积薄膜印刷技术、等离子体沉积技术以及前驱体合成技术和电子空穴传输层调控技术。,天使轮,"种子轮,天使轮",私募已投,,有限责任公司(自然人投资或控股),2023/01/29,91310104MAC7X62R5T,曹栋强,曹栋强,"上海东渐数能技术集团有限公司、375.00（万人民币）、75.00 %,上海乐钙管理咨询合伙企业(有限合伙)、100.00（万人民币）、20.00 %,沈晓慧、25.00（万人民币）、5.00 %,芜湖振威企业管理咨询合伙企业(有限合伙)、5.13（万人民币）、0.99 %",4,"一般项目:技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;光伏设备及元器件制造【分支机构经营】;光伏设备及元器件销售;光伏发电设备租赁;太阳能发电技术服务;电子专用材料制造【分支机构经营】;光电子器件制造【分支机构经营】;光电子器件销售;太阳能热利用装备销售;电池制造【分支机构经营】;电池销售;新型建筑材料制造(不含危险化学品)【分支机构经营】;电子专用材料研发;太阳能热发电产品销售;碳减排、碳转化、碳捕捉、碳封存技术研发;新兴能源技术研发。(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)",,徐汇区,CNY 518.55 万,上海市,2024-04-10,新能源,"能源,光伏电池,异质结及钙钛矿","生物医药产业,其他矿物功能材料制造,稀土新材料制造,前沿新材料,高效节能电气机械器材制造","CNY 近 1,000.00 万",2,,,,"CNY 近 1,000.00 万 (种子轮),CNY 近 1,000.00 万 (天使轮)","人民币 (种子轮),人民币 (天使轮)","2023-07-11 (种子轮),2024-04-10 (天使轮)",童元柏,否,否,
1389317766,睿明智能科技(嘉兴)有限公司,浙江省,嘉兴市,其他电子元件,团队深耕光电智能感知技术10余年，围绕特种机器人感知、无人驾驶、智慧物流、工业检测、军用侦察等军民领域，通过多年在国家、国防科研项目的积累，针对现有光电感知难以满足大视场、高分辨、实时性需求，从源头打破常规成像束缚，结合昆虫复眼具有大视场高灵敏度、人眼视觉具有变分辨率和冗余数据压缩的优势，提出一种异构变分辨率智能感知方法，通过对发射、接收、处理等组成部分攻关，研制了核心模组与算法。,,,,,有限责任公司(自然人投资或控股),2023/02/08,91330411MAC8HULM43,曹杰,曹杰,"曹杰、140.00（万人民币）、70.00 %,鲍春、40.00（万人民币）、20.00 %,王中山、30.00（万人民币）、15.00 %,陈思阳、30.00（万人民币）、15.00 %",4,"一般项目:技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;计算机系统服务;数据处理服务;会议及展览服务;专业设计服务;机械设备销售;仪器仪表销售;电子产品销售;机械电气设备销售;机械设备租赁;计算机软硬件及辅助设备零售;计算机软硬件及辅助设备批发;智能仪器仪表销售;实验分析仪器销售;软件销售;软件开发;信息技术咨询服务;人工智能基础软件开发;人工智能应用软件开发;教育咨询服务(不含涉许可审批的教育培训活动);教学用模型及教具销售;科普宣传服务;业务培训(不含教育培训、职业技能培训等需取得许可的培训)(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)。",,秀洲区,CNY 200.00 万,浙江省嘉兴市,,,,"数字文化创意软件开发,其他专业技术服务",,,,,,,,,王中山,否,否,
